description_id,eadid,field,rowid,adj_count,adv_count
61936,NS,scopecontent,NS/3/14,2.0,0.0
61937,NS,unittitle,NS/3/14,1.0,0.0
61938,NS,scopecontent,NS/3/15,2.0,0.0
61940,NS,scopecontent,NS/3/16,1.0,0.0
61941,NS,unittitle,NS/3/16,1.0,0.0
61942,NS,scopecontent,NS/3/17,4.0,0.0
61943,NS,unittitle,NS/3/17,1.0,0.0
61944,NS,scopecontent,NS/3/18,1.0,0.0
61949,NS,scopecontent,NS/3/2/1,2.0,0.0
61951,NS,scopecontent,NS/3/2/10,3.0,0.0
61952,NS,unittitle,NS/3/2/10,1.0,0.0
61953,NS,scopecontent,NS/3/2/11,2.0,0.0
61957,NS,scopecontent,NS/3/2/13,4.0,0.0
61960,NS,unittitle,NS/3/2/14,1.0,0.0
61961,NS,scopecontent,NS/3/2/16,2.0,0.0
61962,NS,unittitle,NS/3/2/16,2.0,0.0
61963,NS,unittitle,NS/3/2/17,1.0,0.0
61965,NS,unittitle,NS/3/2/18,1.0,0.0
61966,NS,scopecontent,NS/3/2/2,1.0,0.0
61967,NS,unittitle,NS/3/2/2,1.0,0.0
61968,NS,unittitle,NS/3/2/20,1.0,0.0
61969,NS,unittitle,NS/3/2/21,1.0,0.0
61970,NS,unittitle,NS/3/2/22,1.0,0.0
61971,NS,unittitle,NS/3/2/23,1.0,0.0
61972,NS,unittitle,NS/3/2/24,1.0,0.0
61973,NS,unittitle,NS/3/2/25,1.0,0.0
61974,NS,unittitle,NS/3/2/26,1.0,0.0
61975,NS,unittitle,NS/3/2/27,1.0,0.0
61976,NS,unittitle,NS/3/2/28,1.0,0.0
61977,NS,scopecontent,NS/3/2/3,1.0,0.0
61979,NS,scopecontent,NS/3/2/4,3.0,0.0
61980,NS,unittitle,NS/3/2/4,3.0,0.0
61981,NS,scopecontent,NS/3/2/5,9.0,0.0
61982,NS,unittitle,NS/3/2/5,1.0,0.0
61983,NS,scopecontent,NS/3/2/6,4.0,0.0
61985,NS,scopecontent,NS/3/2/7,5.0,1.0
61987,NS,scopecontent,NS/3/2/8,5.0,1.0
61991,NS,scopecontent,NS/3/20,1.0,0.0
61992,NS,unittitle,NS/3/20,1.0,0.0
61993,NS,scopecontent,NS/3/21,1.0,0.0
61994,NS,unittitle,NS/3/21,2.0,0.0
61997,NS,scopecontent,NS/3/23,2.0,0.0
61998,NS,unittitle,NS/3/23,1.0,0.0
61999,NS,scopecontent,NS/3/24,2.0,0.0
62000,NS,unittitle,NS/3/24,1.0,0.0
62001,NS,scopecontent,NS/3/25,1.0,0.0
62002,NS,unittitle,NS/3/25,1.0,0.0
62003,NS,scopecontent,NS/3/26,4.0,0.0
62004,NS,unittitle,NS/3/26,2.0,1.0
62007,NS,scopecontent,NS/3/28,1.0,0.0
62009,NS,unittitle,NS/3/29,1.0,0.0
62013,NS,unittitle,NS/3/4,1.0,0.0
62014,NS,scopecontent,NS/3/5,3.0,2.0
62019,NS,scopecontent,NS/3/8,1.0,0.0
62021,NS,scopecontent,NS/3/9,7.0,2.0
62022,NS,unittitle,NS/3/9,1.0,0.0
62024,NS,scopecontent,NS/4/1,2.0,2.0
62026,NS,scopecontent,NS/4/10,1.0,0.0
62027,NS,unittitle,NS/4/10,1.0,0.0
62028,NS,scopecontent,NS/4/11,2.0,0.0
62030,NS,scopecontent,NS/4/2,1.0,0.0
62032,NS,scopecontent,NS/4/3,3.0,0.0
62034,NS,scopecontent,NS/4/4,2.0,0.0
62035,NS,unittitle,NS/4/4,1.0,0.0
62036,NS,scopecontent,NS/4/5,2.0,0.0
62040,NS,scopecontent,NS/4/7,1.0,0.0
62041,NS,unittitle,NS/4/7,2.0,0.0
62042,NS,scopecontent,NS/4/8,4.0,1.0
62044,NS,scopecontent,NS/4/9,2.0,2.0
62048,NS,scopecontent,NS/5/1/1,1.0,0.0
62050,NS,scopecontent,NS/5/1/2,1.0,0.0
62052,NS,scopecontent,NS/5/1/3,2.0,0.0
62054,NS,scopecontent,NS/5/1/4,1.0,0.0
62056,NS,scopecontent,NS/5/1/5,6.0,0.0
62057,NS,unittitle,NS/5/1/5,1.0,0.0
62058,NS,scopecontent,NS/5/1/6,3.0,0.0
62059,NS,unittitle,NS/5/1/6,1.0,0.0
62060,NS,scopecontent,NS/5/1/7,3.0,0.0
62062,NS,scopecontent,NS/5/1/8,2.0,0.0
62063,NS,unittitle,NS/5/1/8,1.0,0.0
62064,NS,scopecontent,NS/5/10,1.0,0.0
62065,NS,unittitle,NS/5/10,1.0,0.0
62066,NS,scopecontent,NS/5/11,2.0,1.0
62067,NS,unittitle,NS/5/11,1.0,0.0
62068,NS,scopecontent,NS/5/12,1.0,0.0
62070,NS,scopecontent,NS/5/13,1.0,0.0
62071,NS,unittitle,NS/5/13,1.0,0.0
62072,NS,scopecontent,NS/5/14,1.0,0.0
62075,NS,unittitle,NS/5/15,1.0,0.0
62077,NS,unittitle,NS/5/16,1.0,0.0
62078,NS,scopecontent,NS/5/17,1.0,0.0
62080,NS,scopecontent,NS/5/18,1.0,0.0
62081,NS,unittitle,NS/5/18,1.0,0.0
62082,NS,scopecontent,NS/5/19,1.0,0.0
62085,NS,scopecontent,NS/5/2/1,1.0,0.0
62087,NS,scopecontent,NS/5/2/10,1.0,0.0
62088,NS,unittitle,NS/5/2/10,1.0,0.0
62089,NS,scopecontent,NS/5/2/11,1.0,0.0
62090,NS,unittitle,NS/5/2/11,1.0,0.0
62091,NS,scopecontent,NS/5/2/12,1.0,0.0
62092,NS,unittitle,NS/5/2/12,1.0,0.0
62093,NS,scopecontent,NS/5/2/2,1.0,0.0
62097,NS,scopecontent,NS/5/2/4,1.0,0.0
62098,NS,unittitle,NS/5/2/4,1.0,0.0
62101,NS,scopecontent,NS/5/2/6,1.0,0.0
62103,NS,scopecontent,NS/5/2/7,1.0,0.0
62104,NS,unittitle,NS/5/2/7,1.0,0.0
62105,NS,scopecontent,NS/5/2/8,1.0,0.0
62106,NS,unittitle,NS/5/2/8,1.0,0.0
62107,NS,scopecontent,NS/5/2/9,1.0,0.0
62108,NS,unittitle,NS/5/2/9,1.0,0.0
62109,NS,scopecontent,NS/5/20,1.0,0.0
62111,NS,scopecontent,NS/5/21,1.0,0.0
62113,NS,scopecontent,NS/5/22,3.0,0.0
62115,NS,scopecontent,NS/5/23,2.0,0.0
62116,NS,unittitle,NS/5/23,2.0,0.0
62117,NS,scopecontent,NS/5/24,2.0,0.0
62122,NS,unittitle,NS/5/26,1.0,0.0
62123,NS,scopecontent,NS/5/27,1.0,0.0
62125,NS,scopecontent,NS/5/28,1.0,0.0
62127,NS,unittitle,NS/5/3,1.0,0.0
62128,NS,scopecontent,NS/5/3/1,1.0,0.0
62129,NS,unittitle,NS/5/3/1,1.0,0.0
62130,NS,scopecontent,NS/5/3/2,2.0,1.0
62136,NS,scopecontent,NS/5/30,3.0,0.0
62138,NS,scopecontent,NS/5/31,1.0,0.0
62140,NS,scopecontent,NS/5/32,5.0,0.0
62142,NS,scopecontent,NS/5/33,3.0,1.0
62143,NS,unittitle,NS/5/33,1.0,0.0
62144,NS,scopecontent,NS/5/34,2.0,0.0
62146,NS,scopecontent,NS/5/35,3.0,0.0
62147,NS,unittitle,NS/5/35,1.0,0.0
62148,NS,scopecontent,NS/5/36,1.0,0.0
62149,NS,unittitle,NS/5/36,1.0,0.0
62150,NS,scopecontent,NS/5/4,3.0,0.0
62151,NS,unittitle,NS/5/4,2.0,0.0
62153,NS,unittitle,NS/5/5,1.0,0.0
62154,NS,scopecontent,NS/5/7,1.0,0.0
62155,NS,unittitle,NS/5/7,1.0,0.0
62156,NS,scopecontent,NS/5/8,2.0,0.0
62157,NS,unittitle,NS/5/8,1.0,0.0
62158,NS,scopecontent,NS/5/9,1.0,0.0
62161,NS,scopecontent,NS/6/1,3.0,0.0
62169,NS,scopecontent,NS/6/3,2.0,1.0
62171,NS,scopecontent,NS/6/4,1.0,0.0
62172,NS,unittitle,NS/6/4,1.0,0.0
62173,NS,scopecontent,NS/6/5,3.0,0.0
62175,NS,scopecontent,NS/6/6,2.0,1.0
62177,NS,scopecontent,NS/6/7,9.0,0.0
62178,NS,unittitle,NS/6/7,1.0,0.0
62179,NS,scopecontent,NS/6/8,1.0,0.0
62182,NS,unittitle,NS/6/9,1.0,0.0
62184,NS,scopecontent,NS/7/1/1,2.0,0.0
62186,NS,unittitle,NS/7/10,1.0,0.0
62187,NS,scopecontent,NS/7/10/1,1.0,0.0
62188,NS,unittitle,NS/7/10/1,1.0,0.0
62189,NS,scopecontent,NS/7/10/2,1.0,0.0
62190,NS,unittitle,NS/7/10/2,1.0,0.0
62191,NS,scopecontent,NS/7/10/3,1.0,0.0
62192,NS,unittitle,NS/7/10/3,1.0,0.0
62193,NS,unittitle,NS/7/11,1.0,0.0
62194,NS,scopecontent,NS/7/11/1,1.0,0.0
62195,NS,unittitle,NS/7/11/1,1.0,0.0
62197,NS,scopecontent,NS/7/12/1,4.0,0.0
62202,NS,unittitle,NS/7/14,1.0,0.0
62203,NS,scopecontent,NS/7/14/1,2.0,0.0
62204,NS,unittitle,NS/7/14/1,1.0,0.0
62206,NS,unittitle,NS/7/5,1.0,0.0
62207,NS,scopecontent,NS/7/5/1,2.0,0.0
62208,NS,unittitle,NS/7/5/1,1.0,0.0
62209,NS,scopecontent,NS/7/5/2,2.0,0.0
62210,NS,unittitle,NS/7/5/2,1.0,0.0
62211,NS,scopecontent,NS/7/5/3,2.0,0.0
62212,NS,unittitle,NS/7/5/3,1.0,0.0
62214,NS,scopecontent,NS/7/6/1,1.0,1.0
62215,NS,unittitle,NS/7/6/1,1.0,0.0
62217,NS,unittitle,NS/7/6/2,1.0,0.0
62218,NS,scopecontent,NS/7/6/3,1.0,1.0
62219,NS,unittitle,NS/7/6/3,1.0,0.0
62220,NS,scopecontent,NS/7/6/4,2.0,1.0
62222,NS,scopecontent,NS/7/6/5,2.0,0.0
62224,NS,scopecontent,NS/7/6/6,4.0,1.0
62226,NS,scopecontent,NS/7/6/7,2.0,0.0
62228,NS,scopecontent,NS/7/6/8,1.0,0.0
62230,NS,scopecontent,NS/7/6/9,1.0,0.0
62231,NS,unittitle,NS/7/6/9,1.0,0.0
62232,NS,unittitle,NS/7/7,1.0,0.0
62233,NS,scopecontent,NS/7/7/1,1.0,0.0
62234,NS,unittitle,NS/7/7/1,1.0,0.0
62235,NS,scopecontent,NS/7/7/2,1.0,0.0
62236,NS,unittitle,NS/7/7/2,1.0,0.0
62237,NS,scopecontent,NS/7/7/3,2.0,0.0
62238,NS,unittitle,NS/7/7/3,1.0,0.0
62245,NS,scopecontent,NS/7/9/1,1.0,0.0
62246,NS,unittitle,NS/7/9/1,1.0,0.0
62247,NS,scopecontent,NS/7/9/2,1.0,0.0
62248,NS,unittitle,NS/7/9/2,1.0,0.0
62252,NS,scopecontent,NS/8/10,2.0,0.0
62253,NS,unittitle,NS/8/10,1.0,0.0
62254,NS,scopecontent,NS/8/11,1.0,0.0
62255,NS,unittitle,NS/8/11,1.0,0.0
62256,NS,scopecontent,NS/8/2,10.0,1.0
62257,NS,unittitle,NS/8/2,1.0,0.0
62258,NS,scopecontent,NS/8/3,4.0,0.0
62259,NS,unittitle,NS/8/3,1.0,0.0
62260,NS,scopecontent,NS/8/4,8.0,2.0
62262,NS,scopecontent,NS/8/5,10.0,1.0
62263,NS,unittitle,NS/8/5,1.0,0.0
62264,NS,scopecontent,NS/8/6,1.0,0.0
62271,NS,unittitle,NS/8/9,1.0,0.0
62272,NUA,bioghist,NUA,1.0,1.0
62273,NUA,processinfo,NUA,2.0,1.0
62274,NUA,scopecontent,NUA,5.0,0.0
62276,Napoleon,bioghist,Napoleon,1.0,1.0
62277,Napoleon,scopecontent,Napoleon,3.0,4.0
62279,OBR,bioghist,OBR,6.0,4.0
62281,OBR,scopecontent,OBR,7.0,3.0
62282,OBR,unittitle,OBR,1.0,0.0
62284,OBR,scopecontent,OBR/1/1,1.0,2.0
62287,OBR,unittitle,OBR/1/1/1/1,1.0,0.0
62289,OBR,unittitle,OBR/1/1/10/1,1.0,0.0
62291,OBR,unittitle,OBR/1/1/11,1.0,0.0
62292,OBR,unittitle,OBR/1/1/11/1,2.0,0.0
62296,OBR,unittitle,OBR/1/1/12/3,2.0,1.0
62299,OBR,unittitle,OBR/1/1/12/6,2.0,0.0
62300,OBR,unittitle,OBR/1/1/12/7,1.0,0.0
62302,OBR,unittitle,OBR/1/1/12/9,2.0,0.0
62304,OBR,unittitle,OBR/1/1/13/1,3.0,0.0
62306,OBR,scopecontent,OBR/1/1/14/1,1.0,0.0
62308,OBR,scopecontent,OBR/1/1/14/2,1.0,0.0
62310,OBR,scopecontent,OBR/1/1/14/3,1.0,0.0
62312,OBR,scopecontent,OBR/1/1/14/4,1.0,0.0
62318,OBR,unittitle,OBR/1/1/15/4,1.0,0.0
62321,OBR,unittitle,OBR/1/1/16/1,2.0,0.0
62322,OBR,unittitle,OBR/1/1/16/2,1.0,0.0
62323,OBR,unittitle,OBR/1/1/16/3,1.0,0.0
62324,OBR,unittitle,OBR/1/1/16/5,2.0,0.0
62327,OBR,unittitle,OBR/1/1/16/8,2.0,0.0
62331,OBR,scopecontent,OBR/1/1/2,3.0,3.0
62333,OBR,unittitle,OBR/1/1/2/1,3.0,0.0
62334,OBR,scopecontent,OBR/1/1/2/2,3.0,3.0
62336,OBR,unittitle,OBR/1/1/2/3,2.0,0.0
62337,OBR,unittitle,OBR/1/1/2/4,5.0,0.0
62338,OBR,unittitle,OBR/1/1/2/5,2.0,0.0
62340,OBR,unittitle,OBR/1/1/3/11,2.0,0.0
62341,OBR,unittitle,OBR/1/1/3/12,2.0,0.0
62342,OBR,unittitle,OBR/1/1/3/2,3.0,0.0
62343,OBR,unittitle,OBR/1/1/3/3,3.0,0.0
62346,OBR,unittitle,OBR/1/1/3/6,2.0,0.0
62355,OBR,scopecontent,OBR/1/1/5/1,1.0,0.0
62359,OBR,scopecontent,OBR/1/1/6/10,1.0,2.0
62360,OBR,unittitle,OBR/1/1/6/10,1.0,0.0
62362,OBR,unittitle,OBR/1/1/6/3,1.0,0.0
62363,OBR,unittitle,OBR/1/1/6/4,1.0,0.0
62364,OBR,unittitle,OBR/1/1/6/5,3.0,0.0
62367,OBR,unittitle,OBR/1/1/6/8,4.0,0.0
62372,OBR,unittitle,OBR/1/1/7/3,1.0,0.0
62375,OBR,unittitle,OBR/1/1/7/6,1.0,0.0
62377,OBR,scopecontent,OBR/1/1/7/8,1.0,0.0
62379,OBR,unittitle,OBR/1/1/7/9,2.0,0.0
62382,OBR,unittitle,OBR/1/1/8/10,1.0,0.0
62383,OBR,unittitle,OBR/1/1/8/11,2.0,0.0
62386,OBR,unittitle,OBR/1/1/8/3,1.0,0.0
62391,OBR,unittitle,OBR/1/1/8/7,1.0,0.0
62393,OBR,unittitle,OBR/1/1/8/9,1.0,0.0
62395,OBR,unittitle,OBR/1/1/9/1,1.0,0.0
62397,OBR,unittitle,OBR/1/1/9/3,2.0,0.0
62399,OBR,unittitle,OBR/1/2/1,4.0,0.0
62400,OBR,unittitle,OBR/1/2/10,3.0,0.0
62401,OBR,unittitle,OBR/1/2/11,5.0,0.0
62402,OBR,unittitle,OBR/1/2/12,4.0,0.0
62403,OBR,unittitle,OBR/1/2/13,2.0,0.0
62405,OBR,unittitle,OBR/1/2/14,4.0,0.0
62406,OBR,unittitle,OBR/1/2/16,3.0,0.0
62407,OBR,unittitle,OBR/1/2/17,4.0,0.0
62408,OBR,unittitle,OBR/1/2/18,4.0,0.0
62409,OBR,unittitle,OBR/1/2/19,4.0,0.0
62410,OBR,unittitle,OBR/1/2/2,5.0,0.0
62411,OBR,unittitle,OBR/1/2/20,3.0,0.0
62412,OBR,unittitle,OBR/1/2/21,4.0,0.0
62413,OBR,unittitle,OBR/1/2/22,4.0,0.0
62414,OBR,unittitle,OBR/1/2/23,4.0,0.0
62415,OBR,unittitle,OBR/1/2/24,4.0,0.0
62416,OBR,unittitle,OBR/1/2/25,4.0,0.0
62417,OBR,unittitle,OBR/1/2/26,4.0,0.0
62418,OBR,unittitle,OBR/1/2/27,3.0,0.0
62419,OBR,unittitle,OBR/1/2/28,3.0,0.0
62420,OBR,unittitle,OBR/1/2/29,3.0,0.0
62421,OBR,unittitle,OBR/1/2/3,4.0,0.0
62422,OBR,unittitle,OBR/1/2/30,3.0,0.0
62423,OBR,unittitle,OBR/1/2/31,3.0,0.0
62424,OBR,unittitle,OBR/1/2/32,3.0,0.0
62425,OBR,unittitle,OBR/1/2/33,3.0,0.0
62426,OBR,unittitle,OBR/1/2/34,3.0,0.0
62427,OBR,unittitle,OBR/1/2/35,3.0,0.0
62428,OBR,unittitle,OBR/1/2/36,4.0,0.0
62429,OBR,unittitle,OBR/1/2/37,1.0,0.0
62432,OBR,unittitle,OBR/1/2/4,5.0,0.0
62433,OBR,unittitle,OBR/1/2/5,3.0,0.0
62434,OBR,unittitle,OBR/1/2/6,1.0,0.0
62435,OBR,unittitle,OBR/1/2/7,1.0,0.0
62436,OBR,unittitle,OBR/1/2/9,3.0,0.0
62438,OBR,scopecontent,OBR/2/1,1.0,0.0
62441,OBR,unittitle,OBR/2/1/1/1,1.0,0.0
62442,OBR,unittitle,OBR/2/1/1/2,3.0,0.0
62443,OBR,unittitle,OBR/2/1/1/3,1.0,0.0
62444,OBR,unittitle,OBR/2/1/1/4,3.0,0.0
62445,OBR,unittitle,OBR/2/1/1/5,1.0,0.0
62446,OBR,unittitle,OBR/2/1/1/6,1.0,0.0
62454,OBR,unittitle,OBR/2/1/3/3,3.0,0.0
62455,OBR,unittitle,OBR/2/1/4,0.0,2.0
62456,OBR,unittitle,OBR/2/1/4/1,0.0,1.0
62457,OBR,unittitle,OBR/2/1/4/10,1.0,1.0
62458,OBR,unittitle,OBR/2/1/4/2,1.0,1.0
62459,OBR,unittitle,OBR/2/1/4/3,0.0,1.0
62460,OBR,unittitle,OBR/2/1/4/4,1.0,1.0
62461,OBR,unittitle,OBR/2/1/4/5,0.0,1.0
62462,OBR,unittitle,OBR/2/1/4/6,0.0,1.0
62463,OBR,unittitle,OBR/2/1/4/7,1.0,1.0
62464,OBR,unittitle,OBR/2/1/4/8,1.0,1.0
62465,OBR,unittitle,OBR/2/1/4/9,0.0,1.0
62467,OBR,unittitle,OBR/2/1/5/1,1.0,0.0
62469,OBR,unittitle,OBR/2/1/6/1,1.0,0.0
62470,OBR,unittitle,OBR/2/1/6/2,1.0,1.0
62472,OBR,unittitle,OBR/2/2,1.0,0.0
62475,OBR,unittitle,OBR/2/2/1/2,2.0,0.0
62478,OBR,unittitle,OBR/2/2/2/1,1.0,0.0
62479,OBR,unittitle,OBR/2/2/2/2,2.0,0.0
62480,OBR,unittitle,OBR/2/2/2/3,2.0,0.0
62482,OBR,unittitle,OBR/2/2/3/1,2.0,0.0
62484,OBR,unittitle,OBR/2/2/4/1,2.0,0.0
62486,OBR,unittitle,OBR/2/2/5/1,1.0,0.0
62487,OBR,unittitle,OBR/2/2/5/2,2.0,0.0
62489,OBR,unittitle,OBR/2/2/6/1,1.0,0.0
62492,OBR,unittitle,OBR/2/3/1,1.0,0.0
62493,OBR,unittitle,OBR/2/3/1/1,2.0,0.0
62494,OBR,unittitle,OBR/2/3/1/10,2.0,0.0
62496,OBR,unittitle,OBR/2/3/1/16,2.0,0.0
62497,OBR,unittitle,OBR/2/3/1/17,2.0,0.0
62499,OBR,unittitle,OBR/2/3/1/19,2.0,0.0
62500,OBR,unittitle,OBR/2/3/1/2,1.0,0.0
62501,OBR,unittitle,OBR/2/3/1/20,3.0,0.0
62503,OBR,unittitle,OBR/2/3/1/24,1.0,0.0
62504,OBR,unittitle,OBR/2/3/1/26,2.0,0.0
62505,OBR,unittitle,OBR/2/3/1/27,3.0,0.0
62506,OBR,unittitle,OBR/2/3/1/28,1.0,0.0
62507,OBR,unittitle,OBR/2/3/1/29,2.0,0.0
62508,OBR,unittitle,OBR/2/3/1/30,1.0,0.0
62509,OBR,unittitle,OBR/2/3/1/31,1.0,0.0
62511,OBR,unittitle,OBR/2/3/1/32,1.0,0.0
62513,OBR,scopecontent,OBR/2/3/1/35,1.0,0.0
62514,OBR,unittitle,OBR/2/3/1/35,1.0,0.0
62515,OBR,unittitle,OBR/2/3/1/4,1.0,0.0
62520,OBR,unittitle,OBR/2/3/1/53,1.0,0.0
62521,OBR,unittitle,OBR/2/3/1/63,2.0,0.0
62522,OBR,scopecontent,OBR/2/3/1/66,2.0,0.0
62523,OBR,unittitle,OBR/2/3/1/66,2.0,0.0
62525,OBR,unittitle,OBR/2/3/1/70,1.0,0.0
62526,OBR,scopecontent,OBR/2/3/1/71,1.0,0.0
62527,OBR,unittitle,OBR/2/3/1/71,1.0,0.0
62528,OBR,unittitle,OBR/2/3/1/73,2.0,0.0
62533,OBR,unittitle,OBR/2/3/1/79,1.0,0.0
62534,OBR,unittitle,OBR/2/3/1/8,1.0,0.0
62535,OBR,scopecontent,OBR/2/3/1/80,1.0,0.0
62536,OBR,unittitle,OBR/2/3/1/80,1.0,0.0
62537,OBR,unittitle,OBR/2/3/1/9,3.0,0.0
62542,OBR,unittitle,OBR/2/3/2/13,1.0,0.0
62543,OBR,unittitle,OBR/2/3/2/15,1.0,0.0
62544,OBR,unittitle,OBR/2/3/2/16,1.0,0.0
62548,OBR,unittitle,OBR/2/3/2/2,1.0,0.0
62549,OBR,unittitle,OBR/2/3/2/20,1.0,0.0
62552,OBR,unittitle,OBR/2/3/2/3,1.0,0.0
62553,OBR,unittitle,OBR/2/3/2/4,1.0,0.0
62556,OBR,scopecontent,OBR/2/3/2/7,0.0,1.0
62558,OBR,scopecontent,OBR/2/3/2/8,0.0,2.0
62561,OBR,scopecontent,OBR/2/3/3/1,0.0,1.0
62562,OBR,unittitle,OBR/2/3/3/1,1.0,0.0
62563,OBR,scopecontent,OBR/2/3/3/2,0.0,1.0
62566,OBR,unittitle,OBR/2/3/4/1,1.0,1.0
62568,OBR,unittitle,OBR/2/3/5/1,1.0,0.0
62573,OBR,unittitle,OBR/2/4/1,2.0,0.0
62574,OBR,unittitle,OBR/2/4/2,1.0,0.0
62577,OBR,unittitle,OBR/3,1.0,0.0
62583,OBR,unittitle,OBR/3/1/2/1,1.0,0.0
62585,OBR,unittitle,OBR/3/1/2/2,1.0,0.0
62588,OBR,unittitle,OBR/3/1/2/4,1.0,0.0
62591,OBR,unittitle,OBR/3/1/4/1,1.0,0.0
62593,OBR,unittitle,OBR/3/1/4/2,1.0,0.0
62595,OBR,unittitle,OBR/3/1/4/3,1.0,0.0
62599,OBR,unittitle,OBR/3/1/5/1,2.0,0.0
62601,OBR,unittitle,OBR/3/1/5/2,1.0,0.0
62603,OBR,unittitle,OBR/3/1/6/1,1.0,0.0
62608,OBR,unittitle,OBR/3/1/8/1,3.0,0.0
62609,OBR,unittitle,OBR/3/1/8/2,1.0,0.0
62610,OBR,unittitle,OBR/3/1/8/3,1.0,0.0
62611,OBR,unittitle,OBR/3/1/8/4,1.0,0.0
62612,OBR,unittitle,OBR/3/1/8/5,2.0,0.0
62613,OBR,unittitle,OBR/3/1/8/6,2.0,0.0
62622,OBR,unittitle,OBR/3/2/12/1,1.0,0.0
62627,OBR,scopecontent,OBR/3/2/13/2,1.0,0.0
62628,OBR,unittitle,OBR/3/2/13/2,1.0,0.0
62630,OBR,unittitle,OBR/3/2/14/1,1.0,0.0
62634,OBR,unittitle,OBR/3/2/15,1.0,0.0
62635,OBR,unittitle,OBR/3/2/15/1,1.0,0.0
62636,OBR,unittitle,OBR/3/2/15/2,1.0,0.0
62638,OBR,unittitle,OBR/3/2/16/1,1.0,0.0
62639,OBR,unittitle,OBR/3/2/16/2,1.0,0.0
62641,OBR,unittitle,OBR/3/2/17,1.0,0.0
62642,OBR,unittitle,OBR/3/2/17/1,1.0,0.0
62646,OBR,unittitle,OBR/3/2/2/1,1.0,0.0
62648,OBR,scopecontent,OBR/3/2/3/1,1.0,0.0
62649,OBR,unittitle,OBR/3/2/3/1,3.0,0.0
62650,OBR,unittitle,OBR/3/2/4,1.0,0.0
62651,OBR,unittitle,OBR/3/2/4/1,1.0,0.0
62652,OBR,unittitle,OBR/3/2/4/2,1.0,0.0
62653,OBR,unittitle,OBR/3/2/4/3,1.0,0.0
62654,OBR,unittitle,OBR/3/2/4/4,1.0,0.0
62655,OBR,unittitle,OBR/3/2/4/5,1.0,0.0
62656,OBR,unittitle,OBR/3/2/4/6,1.0,0.0
62657,OBR,unittitle,OBR/3/2/4/7,1.0,0.0
62659,OBR,unittitle,OBR/3/2/5/1,1.0,0.0
62660,OBR,unittitle,OBR/3/2/6,1.0,0.0
62661,OBR,unittitle,OBR/3/2/6/1,1.0,0.0
62662,OBR,unittitle,OBR/3/2/6/10,2.0,0.0
62663,OBR,unittitle,OBR/3/2/6/11,2.0,0.0
62664,OBR,unittitle,OBR/3/2/6/12,2.0,0.0
62665,OBR,unittitle,OBR/3/2/6/13,1.0,0.0
62666,OBR,unittitle,OBR/3/2/6/14,2.0,0.0
62667,OBR,unittitle,OBR/3/2/6/15,1.0,0.0
62668,OBR,unittitle,OBR/3/2/6/16,1.0,1.0
62669,OBR,unittitle,OBR/3/2/6/17,2.0,0.0
62670,OBR,unittitle,OBR/3/2/6/18,1.0,1.0
62671,OBR,unittitle,OBR/3/2/6/19,2.0,0.0
62672,OBR,unittitle,OBR/3/2/6/2,2.0,0.0
62673,OBR,unittitle,OBR/3/2/6/3,1.0,0.0
62674,OBR,unittitle,OBR/3/2/6/4,1.0,0.0
62675,OBR,unittitle,OBR/3/2/6/5,1.0,0.0
62676,OBR,unittitle,OBR/3/2/6/6,1.0,0.0
62677,OBR,unittitle,OBR/3/2/6/7,1.0,0.0
62678,OBR,unittitle,OBR/3/2/6/8,1.0,0.0
62679,OBR,unittitle,OBR/3/2/6/9,1.0,0.0
62688,OBR,scopecontent,OBR/3/2/8/12,0.0,1.0
62690,OBR,unittitle,OBR/3/2/8/13,1.0,0.0
62692,OBR,unittitle,OBR/3/2/8/15,0.0,1.0
62697,OBR,scopecontent,OBR/3/2/8/2,0.0,2.0
62706,OBR,unittitle,OBR/3/2/8/27,1.0,0.0
62709,OBR,unittitle,OBR/3/2/8/3,1.0,0.0
62712,OBR,unittitle,OBR/3/2/8/6,1.0,0.0
62715,OBR,unittitle,OBR/3/2/8/9,1.0,0.0
62718,OBR,unittitle,OBR/3/2/9/10,2.0,0.0
62721,OBR,unittitle,OBR/3/2/9/3,1.0,0.0
62722,OBR,unittitle,OBR/3/2/9/4,1.0,0.0
62727,OBR,unittitle,OBR/3/2/9/9,1.0,0.0
62730,OBR,unittitle,OBR/4/1,0.0,1.0
62738,OBR,unittitle,OBR/4/5,0.0,1.0
62742,OBR,unittitle,OBR/5/1,1.0,0.0
62745,OBR,scopecontent,OBR/6/1,1.0,2.0
62747,OBR,unittitle,OBR/6/10,2.0,0.0
62748,OBR,unittitle,OBR/6/11,2.0,0.0
62749,OBR,unittitle,OBR/6/12,1.0,0.0
62750,OBR,scopecontent,OBR/6/14,1.0,0.0
62751,OBR,unittitle,OBR/6/14,1.0,0.0
62753,OBR,unittitle,OBR/6/17,2.0,0.0
62754,OBR,scopecontent,OBR/6/2,1.0,2.0
62755,OBR,unittitle,OBR/6/2,1.0,0.0
62756,OBR,unittitle,OBR/6/29,2.0,0.0
62757,OBR,scopecontent,OBR/6/3,1.0,2.0
62758,OBR,unittitle,OBR/6/3,1.0,0.0
62759,OBR,unittitle,OBR/6/4,2.0,1.0
62761,OBR,unittitle,OBR/6/5,1.0,0.0
62762,OBR,scopecontent,OBR/6/6,1.0,0.0
62763,OBR,unittitle,OBR/6/6,1.0,0.0
